ABN|FundName|USI|ProductName|ContributionRestrictions|From|To
67161770426|PETER LOFTUS JONES PERSONAL SUPER FUND|67161770426001|Peter Loftus Jones Personal Superannuation Fund|N|2013-07-01|9999-12-31
67216471832|P M SHIMMIN PRIVATE SUPERANNUATION FUND|67216471832001|P M Shimmin Private Superannuation Fund|N|2013-07-01|9999-12-31
67238095716|D A & B L BARCLAY PRIVATE SUPERANNUATION FUND|67238095716001|D A & B L Barclay Private Superannuation Fund|N|2013-07-01|9999-12-31
67245744708|W R MAURER SUPER FUND|67245744708001|W R Maurer Super Fund|N|2013-07-01|9999-12-31
67252553282|M G MCLEAN PRIVATE SUPER FUND|67252553282001|M G Mclean Private Super Fund|N|2013-07-01|9999-12-31
67259120519|C W PHILLIPS PRIVATE SUPER FUND|67259120519001|C W Phillips Private Super Fund|N|2013-07-01|9999-12-31
67298750126|V C COURT PRIVATE SUPERANNUATION FUND|67298750126001|V C Court Private Superannuation Fund|N|2013-07-01|9999-12-31
67304664907|K A CRAIG PRIVATE SUPERANNUATION FUND|67304664907001|K A Craig Private Superannuation Fund|N|2013-07-01|9999-12-31
67309377223|M A BAIRD PRIVATE SUPERANNUATION FUND|67309377223001|M A Baird Private Superannuation Fund|N|2013-07-01|9999-12-31
67316092986|MCGETTRICK RETIREMENT FUND|67316092986001|Mcgettrick Retirement Fund|N|2013-07-01|9999-12-31
67332538401|K M HOSKING PRIVATE SUPERANNUATION FUND|67332538401001|K M Hosking Private Superannuation Fund|N|2013-07-01|2019-06-30
67409315417|The Trustee for ALAN JOHNSON SUPERANNUATION FUND|67409315417001|Alan Johnson Superannuation Fund|N|2015-12-15|9999-12-31
67411658455|JENSEN FAMILY FUND|67411658455001|Jensen Family Fund|N|2013-07-01|9999-12-31
67417758150|The Trustee for Snow Super Fund|67417758150001|Snow Super Fund|N|2013-07-01|9999-12-31
67488569630|MP MCGEEVER PRIVATE SUPERANNUATION FUND|67488569630001|Mp Mcgeever Private Superannuation Fund|N|2013-07-01|2019-06-30
67588134371|KEVIN HACKETT PTY LTD PRIVATE SUPER FUND|67588134371001|Kevin Hackett Pty Ltd Private Super Fund|N|2013-07-01|9999-12-31
67663801612|C CLARKE PRIVATE SUPERANNUATION FUND|67663801612001|C Clarke Private Superannuation Fund|N|2013-07-01|9999-12-31
67665024198|The Trustee for David Joseph Krejci Super Fund|67665024198001|David Joseph Krejci Super Fund|N|2014-10-27|9999-12-31
67738128022|THE TRUSTEE FOR NORTHERN TERRITORY GOVERNMENT AND PUBLIC AUTHORITIES SUPERANNUATION SCHEME|67738128022001|Northern Territory Government and Public Authorities' Superannuation Scheme|Y|2013-07-01|9999-12-31
67779510765|G MACGREGOR PRIVATE SUPERANNUATION FUND|67779510765001|G Macgregor Private Superannuation Fund|N|2013-07-01|9999-12-31
67882896983|THE OBJECTIVIST FUND|67882896983001|The Objectivist Fund|N|2013-07-01|9999-12-31
67905103376|N C CORNISH PRIVATE SUPERANNUATION FUND|67905103376001|N C Cornish Private Superannuation Fund|N|2013-07-01|2019-06-30
67925458110|MIDDLEMISS SUPERANNUATION FUND NO 2|67925458110001|Middlemiss Superannuation Fund No 2|N|2013-07-01|9999-12-31
67947802732|The trustee for the Diana Duff Private Superannuation Fund|67947802732001|The Diana Duff Private Superannuation Fund|N|2013-07-01|9999-12-31
67974696762|NICOLA SANTINI SUPER FUND|67974696762001|Nicola Santini Super Fund|N|2013-07-01|9999-12-31
68073150096|The Trustee for MACQUARIE ADF SUPERANNUATION FUND|68073150096067|Macquarie ADF Fixed Pension Plan|Y|2014-08-08|9999-12-31
68140495726|J C KENNEDY PRIVATE SUPER FUND|68140495726001|J C Kennedy Private Super Fund|N|2013-07-01|9999-12-31
68211061079|D L & G FANE PRIVATE SUPERANNUATION FUND|68211061079001|D L & G Fane Private Superannuation Fund|N|2013-07-01|9999-12-31
68211688084|TEMPLEMAN DAVID AND SHARON SUPER FUND|68211688084001|Templeman (David & Sharon) Super Fund|N|2013-07-01|9999-12-31
68324870141|The Trustee for BT CLASSIC LIFETIME|RFA0126AU|BT Classic Lifetime - Flexible Pension|Y|2013-07-01|9999-12-31
68324870141|The Trustee for BT CLASSIC LIFETIME|RFA0127AU|BT Classic Lifetime - Personal Super|Y|2013-07-01|9999-12-31
68365266374|THE WARREN ADAM FUND|68365266374001|The Warren Adam Fund|N|2013-07-01|9999-12-31
68463242360|RUSSELL FAMILY SUPERANNUATION FUND|68463242360001|Russell Family Superannuation Fund|Y|2013-07-01|9999-12-31
68486630403|The trustee for encircle Superannuation Fund|68486630403001|encircle Super and Pension service|N|2013-07-01|9999-12-31
68495793646|The Trustee for Smith Superannuation Fund|68495793646001|Smith Superannuation Fund|N|2013-07-01|9999-12-31
68515519306|The Trustee for P & B Swan Superannuation Fund|68515519306001|P & B SWAN SUPERANNUATION FUND|N|2013-07-01|9999-12-31
68534890753|JOHN MULLER PRIVATE SUPERANNUATION FUND|68534890753001|John Muller Private Superannuation Fund|N|2013-07-01|9999-12-31
68540615892|JENNONIE PRIVATE SUPERANNUATION FUND|68540615892001|Jennonie Private Superannuation Fund|N|2013-07-01|9999-12-31
68569795856|INCITEC PIVOT EMPLOYEES SUPERANNUATION FUND|68569795856001|Incitec Pivot Employees Superannuation Fund|Y|2013-07-01|9999-12-31
68569795856|INCITEC PIVOT EMPLOYEES SUPERANNUATION FUND|68569795856002|Incitec Pivot Employees Superannuation Fund Pension|Y|2016-02-19|9999-12-31
68657495890|THE TRUSTEE FOR HOST PLUS SUPERANNUATION FUND|68657495890001|HOSTPLUS Superannuation Fund - Executive|N|2014-12-01|9999-12-31
68657495890|THE TRUSTEE FOR HOST PLUS SUPERANNUATION FUND|68657495890002|HOSTPLUS Superannuation Fund - Pension|Y|2014-07-01|9999-12-31
68657495890|THE TRUSTEE FOR HOST PLUS SUPERANNUATION FUND|68657495890003|HOSTPLUS Superannuation Fund - Basic|N|2017-07-01|9999-12-31
68657495890|THE TRUSTEE FOR HOST PLUS SUPERANNUATION FUND|HOS0100AU|HOSTPLUS Superannuation Fund - Industry|N|2014-12-01|9999-12-31
68672265781|UNIVERSITY OF WOLLONGONG PROFESSORIAL SUPERANNUATION SCHEME|68672265781001|University of Wollongong Professorial Superannuation Scheme|Y|2014-03-05|9999-12-31
68711643634|PETER GROGAN PRIVATE SUPERANNUATION FUND|68711643634001|Peter Grogan Private Superannuation Fund|N|2013-07-01|9999-12-31
68750597349|REILLY SUPERANNUATION FUND|68750597349001|Reilly Superannuation Fund|N|2013-07-01|9999-12-31
68789116004|The Trustee for The Deverall Superannuation Fund|68789116004001|The Deverall Superannuation Fund|N|2015-08-10|9999-12-31
68790802170|HARRISON SUPERANNUATION FUND|68790802170001|Harrison Superannuation Fund 1|N|2013-07-01|9999-12-31
68792899146|ABBS SUPERANNUATION FUND|68792899146001|Abbs Superannuation Fund|N|2013-07-01|9999-12-31
68824248176|The Trustee for MCNAUGHT SUPERANNUATION FUND|68824248176001|Mcnaught Superannuation Fund|N|2013-07-01|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340001|smartMonday PRIME (formerly Aon Master Trust Corporate Super - Essentials)|N|2014-07-01|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340002|smartMonday DIRECT (formerly Aon Master Trust Personal Super - Essentials)|N|2014-07-01|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340003|smartMonday PENSION (formerly Aon Master Trust Pension - Essentials)|Y|2014-07-01|2019-06-30
68964712340|The Trustee for AON MASTER TRUST|68964712340004|smartMonday PRIME Aon Group (formerly Aon Master Trust Aon Group)|N|2014-07-01|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340005|AIA Insurance Super Scheme No2|N|2016-12-19|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340007|MetLife Australia Superannuation Fund|N|2018-02-01|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340008|Zurich Insurance-only Superannuation Plan|N|2017-07-28|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340010|smartMonday PRIME (formerly The Executive Superannuation Fund)|N|2018-11-22|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340011|smartMonday PRIME (formerly ASC Superannuation Plan)|N|2018-11-22|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340012|smartMonday PRIME (formerly Valvoline Australia Superannuation Plan)|N|2018-11-22|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340013|smartMonday PRIME (formerly Jasco Pty Ltd Superannuation Plan)|N|2018-11-22|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340014|smartMonday PRIME (formerly Esselte Australian Superannuation Plan)|Y|2018-11-22|9999-12-31
68964712340|The Trustee for AON MASTER TRUST|68964712340015|smartMonday PRIME (formerly Enterprise Plan)|N|2018-11-22|9999-12-31
69091871334|DAVID LEWIS SUPERANNUATION FUND|69091871334001|David Lewis Superannuation Fund|N|2013-07-01|2019-06-30
69097758063|G W BRAGG PRIVATE SUPERANNUATION FUND|69097758063001|G W Bragg Private Superannuation Fund|N|2013-07-01|9999-12-31
69098327757|MARSHALL SUPER FUND|69098327757001|Marshall Super Fund|N|2013-07-01|2019-06-30
69109008098|P DEGUARA SUPERANNUATION FUND|69109008098001|P Deguara Superannuation Fund|N|2013-07-01|9999-12-31
69311443266|GEOFFREY CHARLES WILSON SUPER FUND|69311443266001|Geoffrey Charles Wilson Superannuation Fund|N|2013-07-01|9999-12-31
69319383130|L D DALY PRIVATE SUPERANNUATION FUND|69319383130001|L D Daly Private Superannuation Fund|N|2013-07-01|9999-12-31
69426788956|FRANKLYN'S ESTATES PRIVATE SUPERANNUAT|69426788956001|Franklyn's Estates Private Superannuation Fund|N|2013-07-01|9999-12-31
69450659020|PJSTREET PERSONAL ALLOCATED PENSION|69450659020001|PJ Street Personal Allocated Pension|N|2013-07-01|9999-12-31
69463802355|KEVIN REGINALD GOULD PRIVATE SUPER FUN|69463802355001|Kevin Reginald Gould Private Superannuation Fund|N|2013-07-01|9999-12-31
69483473054|KAROB SUPERANNUATION FUND|69483473054001|Karob Superannuation Fund|N|2013-07-01|9999-12-31
69629520833|JOHN NEWBY PRIVATE SUPERANNUATION FUND|69629520833001|John Newby Private Superannuation Fund|N|2013-07-01|9999-12-31
69650485965|I H & D CHADWICK PRIVATE SUPERANNUATION FUND|69650485965001|I H & D Chadwick Private Superannuation Fund|N|2013-07-01|9999-12-31
69730214055|LRT & JCB SUPER FUND|69730214055001|LRT & JCB Super Fund|N|2013-07-01|9999-12-31
69737535898|J F YARAD PRIVATE SUPERANNUATION FUND|69737535898001|J F Yarad Private Superannuation Fund|N|2013-07-01|9999-12-31
69745865642|THE K L VINCE PRIVATE SUPER FUND|69745865642001|The K L Vince Private Super Fund|N|2013-07-01|9999-12-31
69801013179|WING FOOK CHAN PRIVATE SUPER FUND|69801013179001|Wing Fook Chan Private Superannuation Fund|N|2013-07-01|9999-12-31
69804297562|M J SKILBECK PRIVATE SUPERFUND|69804297562001|M J Skilbeck Private Superfund|N|2013-07-01|9999-12-31
70078255762|The Trustee for HERBERT SEETO SUPERANNUATION TRUST|70078255762001|Herbert Seeto Superannuation Trust|N|2013-07-01|9999-12-31
70086457417|GLEESON FAMILY SUPER FUND|70086457417001|The Gleeson Family Super Fund|N|2013-07-01|9999-12-31
70093025653|UNIVERSITY OF SYDNEY PROFESSORIAL SUPERANNUATION SYSTEM|70093025653001|University of Sydney Professorial Superannuation Scheme|Y|2013-11-19|9999-12-31
70121281298|RAMSAY FAMILY SUPERANNUATION FUND|70121281298001|Ramsay Family Superannuation Fund|N|2013-07-01|9999-12-31
70157406732|S JESSOP & C A JONES PRIVATE SUPER FUND|70157406732001|S Jessop & C A Jones Private Super Fund|N|2013-07-01|9999-12-31
70165828313|TEMPEST SUPERANNUATION FUND|70165828313001|Tempest Superannuation Fund|N|2013-07-01|9999-12-31
70183492857|MSF2 PRIVATE SUPERANNUATION FUND|70183492857001|Msf2 Private Superannuation Fund|N|2013-07-01|9999-12-31
70196538340|JOHN WISEMAN SUPER FUND|70196538340001|John Wiseman Super Fund|N|2013-07-01|2019-06-30
70198510549|BEGLEY SUPER FUND|70198510549001|Begley Super Fund|N|2013-07-01|2019-06-30
70216773397|RELIQUUM SUPERANNUATION FUND|70216773397001|Reliquum Superannuation Fund|N|2018-06-13|9999-12-31
70230242579|THE BUTTERFIELD RETIREMENT FUND|70230242579001|The Butterfield Retirement Fund|N|2013-07-01|9999-12-31
70245034870|R H R & C I MADLEY PRIVATE SUPERANNUATION FUND|70245034870001|R H R & C I Madley Private Superannuation Fund|N|2013-07-01|9999-12-31
70252327511|C & S CLAYTON SUPERANNUATION FUND|70252327511001|C & S Clayton Superannuation Fund|N|2013-07-01|9999-12-31
70253006636|ACHESTERFIELD-EVANS PSF|70253006636001|A.Chesterfield-Evans PSF|N|2013-07-01|9999-12-31
70270808465|NEST EGG SUPER FUND|70270808465001|Nest Egg Super Fund|N|2013-07-01|9999-12-31
70428558773|STEIDLER PERSONAL SUPERANNUATION FUND|70428558773001|Steidler Personal Superannuation Fund|N|2013-07-01|9999-12-31
70479285132|The Trustee for PREMIUMCHOICE RETIREMENT SERVICE|70479285132001|PremiumChoice Retirement Service - Superannuation Service (including Series 2)|N|2013-07-01|2099-01-01
70479285132|The Trustee for PREMIUMCHOICE RETIREMENT SERVICE|70479285132002|PremiumChoice Retirement Service - Pension Service (including Series 2)|Y|2013-07-01|2099-01-01
70546126105|J CHESSELL PRIVATE SUPERANNUATION FUND|70546126105001|J Chessell Private Superannuation Fund|N|2013-07-01|9999-12-31
70619526965|The Trustee for Walters Johnston SMSF|70619526965001|Walters Johnston SMSF|N|2018-07-19|9999-12-31
70663081724|HELEN PRESTON SUPER FUND|70663081724001|Helen Preston Super Fund|N|2013-07-01|9999-12-31
70665807671|D J CARTER PRIVATE SUPER FUND|70665807671001|D J Carter Private Super Fund|N|2013-07-01|9999-12-31
70680055792|RANSOM SUPERANNUATION FUND|70680055792001|Ransom Superannuation Fund|N|2013-07-01|9999-12-31
70700738839|D PRICE PRIVATE PENSION FUND|70700738839001|D Price Private Pension Fund|N|2013-07-01|9999-12-31
70709155221|The Trustee for Di Meglio John Super Fund|70709155221001|Di Meglio John Super Fund|N|2013-07-01|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024100|MLC MasterKey Business Super (including MLC MasterKey Personal Super)|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024101|MLC MasterKey Super (including Fundamentals)|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024102|MLC MasterKey Pension (including Fundamentals)|Y|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024103|MLC MasterKey Superannuation|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024150|Plum Super|N|2016-07-01|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024151|Plum Super (National Australia Bank Group Superannuation Fund A)|N|2016-07-01|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024153|Plum Super (BHP Billiton Superannuation Fund)|N|2016-07-01|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024901|MLC Insurance Super|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024902|MLC Protection Life and Income|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024903|MLC Life Super|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024904|MLC Personal Super Savings Plan|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024996|MLC Life Cover Super|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024997|MLC Whole of Life and Endowment|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024998|Personal Super Savings Plan (Dimension/MLC Link/MLC Life/MLC Combination/Blueprint/Financial Security Plan & New Money)|N|2016-12-10|9999-12-31
70732426024|The Trustee for MLC Super Fund|70732426024999|MLC Maturity Growth Superannuation Plan|Y|2018-10-08|9999-12-31
70750021756|N H DUDLEY PSF|70750021756001|N H Dudley Psf|N|2013-07-01|2019-06-30
70760994254|DONGARA CRAYPOT SUPPLIES PTY LTD|70760994254001|Dongara Craypot Supplies Pty Ltd|N|2013-07-01|9999-12-31
70783013451|LOFFEL SUPER FUND|70783013451001|Loffel Superannuation Fund|N|2013-07-01|9999-12-31
70790612671|HOME FARM SUPERANNUATION FUND|70790612671001|Hall Farm Superannuation Fund|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|70815369818001|IOOF Portfolio Service Wholesale Personal Superannuation|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|AMG0063AU|Lifetrack Personal Superannuation|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|AMG0064AU|LifeTrack Cashback Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0057AU|IOOF Portfolio Service Personal Superannuation|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0058AU|Bendigo Financial Solutions Personal Superannuation|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0059AU|IOOF Portfolio Service Allocated Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0060AU|Bendigo Financial Solutions Allocated Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0069AU|Financial Partnership Portfolio Service Personal Superannuation|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0075AU|IOOF Portfolio Service Term Allocated Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0083AU|IOOF Pursuit Select Personal Superannuation|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0084AU|IOOF Pursuit Select Allocated Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0085AU|IOOF Pursuit Select Term Allocated Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0086AU|IOOF Pursuit Core Personal Superannuation|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0087AU|IOOF Pursuit Core Allocated Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0088AU|IOOF Pursuit Core Term Allocated Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0182AU|AustChoice Super|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0185AU|IOOF Pursuit Focus Allocated Pension|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0186AU|IOOF Pursuit Focus Personal Superannuation|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|IOF0190AU|Bendigo & Adelaide Bank Staff Super|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|SMF0126AU|IOOF Portfolio Service Superannuation Fund|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|SMF0128AU|Medical & Associated Professions Super Fund|N|2013-07-01|9999-12-31
70815369818|THE TRUSTEE FOR IOOF PORTFOLIO SERVICE SUPERANNUATION FUND|SMF0129AU|Pitcher Partners Superannuation Fund|N|2013-07-01|9999-12-31
70851418226|The Trustee for C J Longbotham Private Super Fund|70851418226001|C J Longbotham Private Super Fund|N|2013-07-01|2019-06-30
70877450962|Burckhardt Family Super Fund|70877450962001|Burckhardt Family Super Fund|N|2013-07-01|9999-12-31
70899214479|EDWARD JAMES GROSE PRIVATE SUPERANNUATION FUND|70899214479001|Edward James Grose Private Superannuation Fund|N|2013-07-01|9999-12-31
70915721982|KAY WINFIELD PRIVATE SUPER FUND|70915721982001|Kay Winfield Private Super Fund|N|2013-07-01|2019-06-30
70969171587|SMITHWICK & PRICE FAMILY DIY SUPER FUND|70969171587001|Smithwick and Price Family DIY Super Fund|N|2013-07-01|9999-12-31
71052525620|EDWARDS FAMILY SUPERANNUATION FUND|71052525620001|Edwards Family Superannuation Fund|N|2018-09-24|9999-12-31
